product_id,post_title,price,z_score,type
4858,Château Turcaud Bordeaux Rosé 2019,6.5,-0.9346510836275905,ordinaire
4103,Emile Boeckel Riesling Grand Cru Wiebelsberg 2016,16.3,-0.5822665088174448,ordinaire
6222,Planeta Sicilia Passito di Noto 2016,26.4,-0.2190946511049478,ordinaire
4633,Marcel Windholtz Eau de Vie de Mirabelle d'Alsace Réserve Particulière,52.4,0.7158032004321734,ordinaire
4657,Thierry Germain Saumur-Champigny Outre Terre 2014,43.0,0.37780166949182964,ordinaire
4651,Thierry Germain Saumur Blanc Terres 2014,49.0,0.5935473275388576,ordinaire
5806,Château La Croix Meunier Saint-Emilion Grand Cru 2014,17.4,-0.5427131381754897,ordinaire
5796,Château Saransot-Dupré Bordeaux Blanc 2016,12.5,-0.7189054255805626,ordinaire
4597,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Vide-Bourses 1er Cru 2016,61.6,1.0466132094376164,ordinaire
5384,Liban Vallée de la Békaa Château Marsyas 2012,28.8,-0.13279638788613654,ordinaire
4616,Alphonse Mellot Sancerre Rouge La Demoiselle 2015,57.0,0.8812082049348949,ordinaire
4748,Jean-Paul Brun Saint-Amour 2017,14.5,-0.6469902062315532,ordinaire
4672,Domaine Pellé Menetou Salon Rouge Morogues 2017,17.8,-0.5283300943056878,ordinaire
5700,"Gilles Robin Crozes-Hermitage Rouge ""1920"" 2016",44.5,0.43173808400358665,ordinaire
4157,Planeta Sicilia Alastro 2017,12.0,-0.7368842304178149,ordinaire
4975,Château Cordet Margaux 2013,23.7,-0.31618019722611035,ordinaire
5616,"Albert Boxler Pinot Noir ""S"" 2016",38.4,0.21239666498910814,ordinaire
6049,Christophe Pichon Saint-Joseph Blanc 2017,21.8,-0.3844996556076692,ordinaire
5709,Philippe Alliet Chinon Rouge Coteau de Noiré 2016,31.7,-0.028519319830073067,ordinaire
4606,Catherine et Claude Maréchal Volnay 2017,50.1,0.6331006981808128,ordinaire
4715,Domaine Schoenheitz Pinot Blanc Val Saint Grégoire 2017,11.1,-0.7692460791248691,ordinaire
4216,Domaine de l'Ecu Muscadet Classic 2018,13.4,-0.6865435768735084,ordinaire
4160,Planeta Sicilia La Segreta Rosso 2017,9.3,-0.8339697765389774,ordinaire
4203,Mas Laval IGP Pays d'Hérault Les Pampres Blancs 2018,9.9,-0.8123952107342748,ordinaire
6575,Marc Colin Et Fils Saint-Aubin 1er Cru La Chatenière 2017,41.8,0.33465253788242394,ordinaire
4067,Gilles Robin Crozes-Hermitage Rouge Albéric 2017,22.0,-0.3773081336727683,ordinaire
6618,Clos du Mont-Olivet Vins de Pays du Gard Confluence 2017,13.5,-0.6829478159060579,ordinaire
4300,Domaine de La Tour Du Bon Bandol Rouge En Sol 2017,44.0,0.4137592791663343,ordinaire
4733,Camin Larredya Jurançon Sec La Part Davant 2018,16.8,-0.5642877039801925,ordinaire
5747,Thibaud Boudignon Anjou Blanc 2018,24.5,-0.2874141094865066,ordinaire
5061,Lucien Boillot Gevrey Chambertin Les Evocelles 2017,52.6,0.7229947223670745,ordinaire
4182,Borie La Vitarèle Saint-Chinian Les Schistes 2017,16.7,-0.567883464947643,ordinaire
4220,Xavier Frissant Touraine Amboise Chenin Les Pierres 2018,11.6,-0.7512672742876167,ordinaire
4167,Ollieux Romanis Corbières Rouge Cuvée Prestige 2017,14.3,-0.6541817281664541,ordinaire
5003,David Duband Morey-Saint-Denis 2017,48.7,0.5827600446365063,ordinaire
4306,Domaine de l'Idylle Roussette de Savoie Anne de Chypre 2018,10.7,-0.783629122994671,ordinaire
4084,"Rimauresq Côtes de Provence Rouge Cru Classé ""R"" 2017",23.2,-0.3341590020633627,ordinaire
4052,Clos du Mont-Olivet Châteauneuf-du-Pape Blanc 2019,33.7,0.04339589951893639,ordinaire
4890,Saumaize-Michelin Saint-Véran 2018,17.0,-0.5570961820452915,ordinaire
6615,Clos du Mont-Olivet Châteauneuf-du-Pape 2018,32.8,0.011034050811881987,ordinaire
4867,Château De La Selve IGP Coteaux de l'Ardèche Maguelonne Rosé 2019,9.9,-0.8123952107342748,ordinaire
4931,Marcel Richaud Cairanne Rouge L'Ebrescade 2017,27.8,-0.1687539975606412,ordinaire
4636,Marcel Windholtz Eau de Vie de Framboise d'Alsace,50.0,0.6295049372133623,ordinaire
4401,Cognac Frapin VSOP,62.5,1.0789750581446707,ordinaire
4634,Marcel Windholtz Eau de Vie de Marc de Gewurztraminer,41.0,0.30588645014282034,ordinaire
4334,Champagne Gosset Grand Blanc de Blancs,49.0,0.5935473275388576,ordinaire
4396,Wemyss Malts Blended Malt Scotch Whisky The Hive 12 ans,62.0,1.0609962533074182,ordinaire
4619,Alphonse Mellot Sancerre Rouge En Grands Champs 2012,59.0,0.9531234242839043,ordinaire
5398,Chili Montsecano (Ostertag) Pinot Noir 2013,39.0,0.233971230793811,ordinaire
6041,Château de Vaudieu Châteauneuf-du-Pape Amiral G 2015,71.7,1.4097850671501135,ordinaire
4053,Clos du Mont-Olivet Châteauneuf-du-Pape 2012,44.3,0.42454656206868563,ordinaire
4655,Thierry Germain Saumur-Champigny Les Mémoires 2016,40.2,0.2771203624032167,ordinaire
5707,Domaine des Terres d'Ocre Saint-Pourçain Rouge Instant T 2015,10.8,-0.7800333620272205,ordinaire
4750,Domaine de Montgilet Anjou Rouge Les Yvonnais 2015,16.4,-0.5786707478499944,ordinaire
4666,Vincent Carême Vouvray Moelleux 2015,21.0,-0.41326574334727295,ordinaire
4150,Champagne Mailly Grand Cru Intemporelle 2010,59.0,0.9531234242839043,ordinaire
5389,Australie Maverick Breechens Blend 2012,16.1,-0.5894580307523457,ordinaire
6103,Stéphane Tissot Arbois Trousseau Amphore 2017,40.7,0.29509916724046903,ordinaire
4908,Alphonse Mellot Sancerre Blanc Edmond 2016,53.2,0.7445692881717774,ordinaire
5488,Decelle-Villa Beaune Rouge 2015,43.5,0.395780474329082,ordinaire
5617,Albert Boxler Pinot Gris Réserve 2016,27.8,-0.1687539975606412,ordinaire
5771,Camille Giroud Santenay Rouge 1er Cru Clos Rousseau 2016,38.4,0.21239666498910814,ordinaire
4046,Pierre Gaillard Côte Rôtie Rose Pourpre 2017,80.0,1.7082332274485021,ordinaire
4677,Domaine Rotier Gaillac Rouge Les Gravels 2016,9.5,-0.8267782546040765,ordinaire
5826,Agnès Levet Côte Rôtie Améthyste 2017,41.2,0.31307797207772137,ordinaire
4130,Zind-Humbrecht Pinot Gris Roche Calcaire 2017,23.0,-0.3413505239982636,ordinaire
4706,Albert Mann Muscat 2018,16.8,-0.5642877039801925,ordinaire
5950,Domaine de Vaccelli AOP Ajaccio Rouge Granit 2016,46.0,0.4856744985153436,ordinaire
4094,Paul Ginglinger Gewurztraminer Wahlenbourg 2017,13.7,-0.675756293971157,ordinaire
4102,Emile Boeckel Sylvaner Grand Cru Zotzenberg 2017,16.3,-0.5822665088174448,ordinaire
6328,Le Pas de l'Escalette IGP Pays d'Hérault Les Clapas Blanc 2018,22.4,-0.36292508980296645,ordinaire
5904,Domaine de Montbourgeau Côtes du Jura Poulsard 2018,18.8,-0.49237248463118316,ordinaire
4086,Rimauresq Côtes de Provence Blanc Cru Classé 2019,16.4,-0.5786707478499944,ordinaire
6666,Domaine Hauvette IGP Alpilles Dolia 2013,48.5,0.5755685227016053,ordinaire
6221,Planeta Sicilia Eruzione 1614 2017,23.5,-0.32337171916101126,ordinaire
4166,Ollieux Romanis Corbières Boutenac Atal Sia 2017,20.5,-0.4312445481845253,ordinaire
4870,Triennes IGP Méditerranée Rosé 2019,9.3,-0.8339697765389774,ordinaire
5566,Le Pas de l'Escalette Terrasses du Larzac Le Grand Pas 2018,27.5,-0.17954128046299261,ordinaire
5446,Parcé Frères Banyuls Rimage 2018,16.2,-0.5858622697848953,ordinaire
4032,Pierre Jean Villa IGP Collines Rhodaniennes Gamine 2018,14.1,-0.6613732501013551,ordinaire
4631,Marcel Windholtz Eau de Vie de Baie de Houx,76.8,1.593168876490087,ordinaire
4630,Marcel Windholtz Eau de Vie de Coing,62.4,1.07537929717722,ordinaire
6738,Emile Boeckel Crémant Chardonnay Extra Brut 2016,15.4,-0.6146283575244991,ordinaire
4731,Domaine Muré Crémant d'Alsace Rosé,22.0,-0.3773081336727683,ordinaire
4656,Thierry Germain Saumur-Champigny Outre Terre 2013,43.0,0.37780166949182964,ordinaire
4740,Jean-Paul Brun Beaujolais L'Ancien 2016,9.7,-0.8195867326691757,ordinaire
5002,David Duband Morey-Saint-Denis 1er Cru Les Broc 2016,64.9,1.165273321363482,ordinaire
4713,Domaine Schoenheitz Gewurztraminer Lisenberg 2015,18.4,-0.5067555285009852,ordinaire
5715,François Baur Gewurztraminer Herrenweg de Turckheim 2016,13.7,-0.675756293971157,ordinaire
4613,Gilbert Picq Chablis 2017,16.9,-0.5606919430127421,ordinaire
4607,François Bergeret Hautes Côtes de Beaune Vieilles Vignes Rondo 2017,13.4,-0.6865435768735084,ordinaire
6109,Gilles Robin Saint-Joseph Rouge André Péalat 2010,39.2,0.24116275272871204,ordinaire
3850,Pierre Jean Villa Crozes-Hermitage Accroche Coeur 2018,20.8,-0.42045726528217386,ordinaire
4194,Château de La Liquière Faugères 2017,10.8,-0.7800333620272205,ordinaire
4934,Marcel Richaud Rasteau Rouge 2017,22.2,-0.37011661173786736,ordinaire
4096,Paul Ginglinger Pinot Gris Grand Cru Eichberg 2015,22.8,-0.3485420459331645,ordinaire
4915,Jean-Baptiste Arena Patrimonio Blanc Morta Maio,25.9,-0.23707345594220014,ordinaire
4717,Domaine Schoenheitz Pinot Noir Herrenreben 2017,23.4,-0.3269674801284618,ordinaire
4104,Emile Boeckel Riesling Brandluft 2018,9.7,-0.8195867326691757,ordinaire
4792,Maurice Schoech Riesling Grand Cru Kaefferkopf 2018,21.0,-0.41326574334727295,ordinaire
